,ICOL,IROW,ILAY,INODE,IBOUND,NTOP,NBOT,X,Y,THICKNESS,OUTCROP,Depth,kx,SS,rch
264828,59,392,7,264829,1,-768.4314,-906.2424,638750,6857750,137.81099999999992,N,1019.9441,0.2227301,6.992128e-06,
264829,60,392,7,264830,1,-772.4604,-909.6722,640250,6857750,137.21179999999993,N,1023.9957999999999,0.2673069,6.9608448e-06,
264830,61,392,7,264831,1,-776.2339,-912.8545,641750,6857750,136.62060000000008,N,1025.7416,0.319096,6.9475328e-06,
264831,62,392,7,264832,1,-779.7347,-915.7675,643250,6857750,136.03280000000007,N,1030.163,0.3788563,6.91392e-06,
264832,63,392,7,264833,1,-782.9196,-918.3906,644750,6857750,135.471,N,1034.3328,0.4473105,6.882304e-06,
264833,64,392,7,264834,1,-785.7842,-920.7214,646250,6857750,134.93719999999996,N,1036.0196,0.5250928,6.8696576e-06,
264834,65,392,7,264835,1,-788.325,-922.7458,647750,6857750,134.42079999999999,N,1038.0004,0.6126905,6.8550144e-06,
264835,66,392,7,264836,1,-790.5297,-924.4809,649250,6857750,133.95119999999997,N,1043.1478,0.7103822,6.8164096e-06,
264836,67,392,7,264837,1,-792.4064,-925.9435,650750,6857750,133.5371,N,1043.07115,0.8181831,6.8170752e-06,
264837,68,392,7,264838,1,-793.98,-927.1463,652250,6857750,133.16629999999998,N,1045.02165,0.9358023,6.802432e-06,
264838,69,392,7,264839,1,-795.2546,-928.1085,653750,6857750,132.85390000000007,N,1044.43955,1.062623,6.8067584e-06,
264839,70,392,7,264840,1,-796.2396,-928.8323,655250,6857750,132.59270000000004,N,1045.47935,1.197708,6.799104e-06,
264840,71,392,7,264841,1,-796.9431,-929.334,656750,6857750,132.3909,N,1049.6877499999998,1.339838,6.7678208e-06,
264841,72,392,7,264842,1,-797.3586,-929.6054,658250,6857750,132.2468,N,1048.3155,1.487577,6.7781376e-06,
264842,73,392,7,264843,1,-797.4932,-929.6314,659750,6857750,132.13819999999998,N,1049.1452,1.639362,6.7718144e-06,
264843,74,392,7,264844,1,-797.3478,-929.433,661250,6857750,132.0852,N,1048.6605,1.793609,6.7754752e-06,
264844,75,392,7,264845,1,-796.9498,-929.0225,662750,6857750,132.07270000000005,N,1048.46225,1.948817,6.7771392e-06,
264845,76,392,7,264846,1,-796.3126,-928.3848,664250,6857750,132.07220000000007,N,1046.7354,2.103663,6.7897856e-06,
264846,77,392,7,264847,1,-795.4246,-927.4875,665750,6857750,132.0628999999999,N,1045.29225,2.257056,6.8004352e-06,
264847,78,392,7,264848,1,-794.2331,-926.2948,667250,6857750,132.06169999999997,N,1044.25125,2.40816,6.8080896e-06,
264848,79,392,7,264849,1,-792.7477,-924.8225,668750,6857750,132.07479999999998,N,1042.5732,2.556365,6.820736e-06,
264849,80,392,7,264850,1,-790.9363,-923.0669,670250,6857750,132.13060000000007,N,1041.3406,2.701215,6.8300544e-06,
264850,81,392,7,264851,1,-788.8126,-921.0056,671750,6857750,132.19299999999998,N,1039.9868,2.842314,6.8400384e-06,
264851,82,392,7,264852,1,-786.4183,-918.6568,673250,6857750,132.23849999999993,N,1037.36235,2.979219,6.8596736e-06,
264852,83,392,7,264853,1,-783.8228,-916.0724,674750,6857750,132.2496,N,1034.3035,3.111353,6.8826368e-06,
264853,84,392,7,264854,1,-781.0764,-913.2981,676250,6857750,132.22169999999994,N,1032.45325,3.237943,6.8966144e-06,
264854,85,392,7,264855,1,-778.2289,-910.3949,677750,6857750,132.16600000000005,N,1029.2685,3.357999,6.9209088e-06,
264855,86,392,7,264856,1,-775.3345,-907.4562,679250,6857750,132.12169999999992,N,1024.12485,3.470339,6.9598464e-06,
264856,87,392,7,264857,1,-772.496,-904.5886,680750,6857750,132.09260000000006,N,1022.4611000000001,3.573627,6.9724928e-06,
264857,88,392,7,264858,1,-769.8275,-901.938,682250,6857750,132.1105,N,1019.33695,3.666436,6.9967872e-06,
264858,89,392,7,264859,1,-767.4555,-899.6459,683750,6857750,132.19039999999995,N,1016.6679,3.747303,7.017088e-06,
264859,90,392,7,264860,1,-765.4995,-897.8472,685250,6857750,132.34770000000003,N,1016.52065,3.814767,7.0184192e-06,
264860,91,392,7,264861,1,-764.0616,-896.6428,686750,6857750,132.58119999999997,N,1011.5051000000001,3.867399,7.057024e-06,
264861,92,392,7,264862,1,-763.2252,-896.1231,688250,6857750,132.89790000000005,N,1011.0938500000001,3.903814,7.060352e-06,
264862,93,392,7,264863,1,-763.0417,-896.3098,689750,6857750,133.2681,N,1013.47935,3.92268,7.0417152e-06,
264863,94,392,7,264864,1,-763.4834,-897.1225,691250,6857750,133.63909999999998,N,1013.67505,3.92275,7.040384e-06,
264864,95,392,7,264865,1,-764.4396,-898.3735,692750,6857750,133.9339,N,1015.3701500000001,3.90292,7.027072e-06,
264865,96,392,7,264866,1,-765.7369,-899.8203,694250,6857750,134.08339999999998,N,1017.5717999999999,3.862319,7.0100992e-06,
264866,97,392,7,264867,1,-767.2787,-901.3268,695750,6857750,134.0481000000001,N,1027.54815,3.800442,6.933888e-06,
264867,98,392,7,264868,1,-769.1582,-903.0139,697250,6857750,133.85570000000007,N,1032.61665,3.717302,6.8952832e-06,
264868,99,392,7,264869,1,-771.6241,-905.2392,698750,6857750,133.61509999999998,N,1030.06865,3.613573,6.9145856e-06,
264869,100,392,7,264870,1,-774.9833,-908.4025,700250,6857750,133.41920000000005,N,1037.1521,3.490694,6.8613376e-06,
264870,101,392,7,264871,1,-779.4158,-912.7521,701750,6857750,133.33630000000005,N,1051.1341499999999,3.350895,6.7571712e-06,
264871,102,392,7,264872,1,-784.9123,-918.3544,703250,6857750,133.4421000000001,N,1059.59265,3.197124,6.6952704e-06,
264872,103,392,7,264873,1,-791.3057,-925.1505,704750,6857750,133.84479999999996,N,1058.2342,3.032877,6.7052544e-06,
264873,104,392,7,264874,1,-798.3015,-933.0175,706250,6857750,134.716,N,1061.8861,2.861955,6.6786304e-06,
264874,105,392,7,264875,1,-805.6032,-941.7941,707750,6857750,136.19089999999994,N,1073.06195,2.688191,6.5980928e-06,
264875,106,392,7,264876,1,-812.9996,-951.2843,709250,6857750,138.28470000000004,N,1081.41715,2.515196,6.5388544e-06,
264876,107,392,7,264877,1,-820.3647,-961.2581,710750,6857750,140.89340000000004,N,1092.4054,2.34615,6.4616448e-06,
264877,108,392,7,264878,1,-827.5901,-971.4438,712250,6857750,143.8537,N,1105.9864499999999,2.183681,6.368128e-06,
264878,109,392,7,264879,1,-834.4979,-981.5585,713750,6857750,147.06060000000002,N,1119.5256,2.029818,6.2762752e-06,
264879,110,392,7,264880,1,-840.8832,-991.2969,715250,6857750,150.41370000000006,N,1138.5488500000001,1.886009,6.1504768e-06,
264880,111,392,7,264881,1,-846.5572,-1000.397,716750,6857750,153.83980000000008,N,1145.3688,1.753186,6.1062144e-06,
264881,112,392,7,264882,1,-851.3553,-1008.642,718250,6857750,157.2867,N,1163.41905,1.631853,5.9904e-06,
264882,113,392,7,264883,1,-855.1577,-1015.846,719750,6857750,160.68830000000003,N,1173.16225,1.522187,5.9294976e-06,
264883,114,392,7,264884,1,-857.899,-1021.898,721250,6857750,163.99900000000002,N,1171.6027,1.424125,5.9391488e-06,
264884,115,392,7,264885,1,-859.6204,-1026.763,722750,6857750,167.1425999999999,N,1173.1028,1.337439,5.9298304e-06,
264885,116,392,7,264886,1,-860.4677,-1030.507,724250,6857750,170.03930000000003,N,1173.91515,1.261797,5.9248384e-06,
264886,117,392,7,264887,1,-860.6379,-1033.257,725750,6857750,172.61910000000012,N,1177.89265,1.196806,5.8998784e-06,
264887,118,392,7,264888,1,-860.3403,-1035.199,727250,6857750,174.8587000000001,N,1167.17015,1.142041,5.9667712e-06,
264888,119,392,7,264889,1,-859.744,-1036.526,728750,6857750,176.78200000000004,N,1162.8923,1.097062,5.993728e-06,
264889,120,392,7,264890,1,-858.9966,-1037.349,730250,6857750,178.3524,N,1163.6389,1.061426,5.9890688e-06,
264890,121,392,7,264891,1,-858.2264,-1037.653,731750,6857750,179.4266,N,1157.7997,1.03469,6.0263424e-06,
264891,122,392,7,264892,1,-857.5512,-1037.288,733250,6857750,179.73680000000002,N,1156.9326999999998,1.01641,6.0316672e-06,
264892,123,392,7,264893,1,-857.0839,-1036.03,734750,6857750,178.9461,N,1160.0217499999999,1.006141,6.012032e-06,
264893,124,392,7,264894,1,-856.6509,-1033.399,736250,6857750,176.7480999999999,N,1156.14355,1.003421,6.0366592e-06,
264894,125,392,7,264895,1,-855.8545,-1029.149,737750,6857750,173.29449999999986,N,1153.69465,1.007753,6.0523008e-06,
264895,126,392,7,264896,1,-854.4969,-1023.474,739250,6857750,168.97710000000006,N,1148.25875,1.018577,6.0872448e-06,
264896,127,392,7,264897,1,-853.1219,-1017.038,740750,6857750,163.91610000000003,N,1154.23015,1.035217,6.0489728e-06,
264897,128,392,7,264898,1,-852.7022,-1010.931,742250,6857750,158.2288000000001,N,1147.3944,1.056815,6.0929024e-06,
264898,129,392,7,264899,1,-854.3006,-1006.62,743750,6857750,152.31939999999997,N,1139.3314,1.082243,6.1454848e-06,
264899,130,392,7,264900,1,-858.4904,-1005.265,745250,6857750,146.77459999999996,N,1134.3681,1.109993,6.1777664e-06,
264900,131,392,7,264901,1,-864.8447,-1007.064,746750,6857750,142.21929999999998,N,1138.65815,1.138069,6.1498112e-06,
264901,132,392,7,264902,1,-872.1042,-1011.109,748250,6857750,139.00480000000005,N,1139.1143000000002,1.163889,6.146816e-06,
264902,133,392,7,264903,1,-879.3263,-1016.484,749750,6857750,137.1577000000001,N,1142.52335,1.184256,6.1245184e-06,
264903,134,392,7,264904,1,-886.2412,-1022.791,751250,6857750,136.5498,N,1147.0692000000001,1.195438,6.0948992e-06,
264904,135,392,7,264905,1,-892.8846,-1029.749,752750,6857750,136.86440000000005,N,1151.0414,1.19342,6.0696064e-06,
264905,136,392,7,264906,1,-899.3854,-1037.167,754250,6857750,137.7815999999999,N,1156.2982,1.174375,6.0356608e-06,
264906,137,392,7,264907,1,-905.8512,-1044.924,755750,6857750,139.07280000000003,N,1163.3136,1.135319,5.9910656e-06,
264907,138,392,7,264908,1,-912.3311,-1052.862,757250,6857750,140.5309000000001,N,1170.0181499999999,1.074854,5.9491328e-06,
264908,139,392,7,264909,1,-918.8455,-1060.845,758750,6857750,141.9995,N,1176.21495,0.9937916,5.910528e-06,
264909,140,392,7,264910,1,-925.3945,-1068.739,760250,6857750,143.34450000000004,N,1185.1694499999999,0.8954038,5.8549504e-06,
264910,141,392,7,264911,1,-931.9282,-1076.415,761750,6857750,144.48680000000002,N,1191.9805,0.7851326,5.8133504e-06,
264911,142,392,7,264912,1,-938.3597,-1083.741,763250,6857750,145.3813,N,1199.22025,0.6697501,5.7697536e-06,
264912,143,392,7,264913,1,-944.5657,-1090.58,764750,6857750,146.01429999999993,N,1207.11485,0.5561918,5.722496e-06,
264913,144,392,7,264914,1,-950.3981,-1096.793,766250,6857750,146.3948999999999,N,1213.17275,0.450418,5.6865536e-06,
264914,145,392,7,264915,1,-955.6754,-1102.234,767750,6857750,146.55859999999996,N,1220.1487,0.3566315,5.6456192e-06,
264915,146,392,7,264916,1,-960.1869,-1106.758,769250,6857750,146.5711,N,1225.30055,0.2770106,5.6153344e-06,
264916,147,392,7,264917,1,-963.7229,-1110.225,770750,6857750,146.50209999999993,N,1229.06805,0.2119101,5.5937024e-06,
264917,148,392,7,264918,1,-966.0759,-1112.501,772250,6857750,146.42509999999993,N,1231.67795,0.1603463,5.5783936e-06,
264918,149,392,7,264919,1,-967.037,-1113.429,773750,6857750,146.39200000000005,N,1233.2985,0.1205575,5.5690752e-06,
264919,150,392,7,264920,1,-966.3923,-1112.796,775250,6857750,146.40370000000007,N,1234.09495,0.090487525,5.5647488e-06,
264920,151,392,7,264921,1,-963.9134,-1110.345,776750,6857750,146.4316,N,1231.8165000000001,0.068123857,5.577728e-06,
264921,152,392,7,264922,1,-959.356,-1105.776,778250,6857750,146.42000000000007,N,1227.6916,0.051688626,5.6016896e-06,
264922,153,392,7,264923,1,-952.6631,-1098.917,779750,6857750,146.25389999999993,N,1221.74475,0.039714544,5.635968e-06,
264923,154,392,7,264924,1,-944.1254,-1089.915,781250,6857750,145.78959999999995,N,1213.0898,0.031047902,5.6868864e-06,
264924,155,392,7,264925,1,-934.2776,-1079.209,782750,6857750,144.93140000000005,N,1203.5736000000002,0.024813549,5.7434624e-06,
264925,156,392,7,264926,1,-923.2469,-1067.076,784250,6857750,143.82910000000004,N,1191.35565,0.02036601,5.817344e-06,
264926,157,392,7,264927,1,-910.7429,-1053.479,785750,6857750,142.73610000000008,N,1178.35355,0.017240651,5.897216e-06,
264927,158,392,7,264928,1,-896.6657,-1038.435,787250,6857750,141.76929999999993,N,1164.94735,0.01511156,5.9807488e-06,
264928,159,392,7,264929,1,-881.1912,-1022.159,788750,6857750,140.9678,N,1149.8318,0.013758368,6.0772608e-06,
264929,160,392,7,264930,1,-864.6102,-1004.998,790250,6857750,140.38780000000008,N,1133.9586000000002,0.013042006,6.1804288e-06,
264930,161,392,7,264931,1,-847.3346,-987.3242,791750,6857750,139.9896,N,1117.2196000000001,0.0128885,6.2919168e-06,
264931,162,392,7,264932,1,-829.8409,-969.4976,793250,6857750,139.6567,N,1099.65005,0.013279731,6.4117248e-06,
264932,163,392,7,264933,1,-812.6496,-951.9206,794750,6857750,139.27100000000007,N,1082.9437,0.014250267,6.5282048e-06,
264933,164,392,7,264934,1,-796.2545,-934.8553,796250,6857750,138.60080000000005,N,1066.6054000000001,0.015889634,6.6446848e-06,
264934,165,392,7,264935,1,-780.8757,-918.2054,797750,6857750,137.3297,N,1051.65365,0.018349526,6.7535104e-06,
264935,166,392,7,264936,1,-766.0338,-901.1615,799250,6857750,135.1277,N,1036.74495,0.02185539,6.8643328e-06,
264936,167,392,7,264937,1,-751.2576,-882.8949,800750,6857750,131.63729999999998,N,1019.9843500000001,0.026721333,6.9917952e-06,
264937,168,392,7,264938,1,-737.3888,-864.2228,802250,6857750,126.83400000000006,N,1004.8289,0.033366181,7.1092736e-06,
264938,169,392,7,264939,1,-726.4275,-847.3112,803750,6857750,120.88369999999998,N,990.8595499999999,0.042326686,7.220096e-06,
264939,170,392,7,264940,1,-720.2264,-834.2913,805250,6857750,114.06489999999997,N,981.4061499999999,0.05426108,7.2959744e-06,
264940,171,392,7,264941,1,-718.8751,-825.7546,806750,6857750,106.87950000000001,N,975.28165,0.069932848,7.3458944e-06,
264941,172,392,7,264942,1,-720.8044,-820.4484,808250,6857750,99.644,N,975.7813,0.090161418,7.3419008e-06,
264942,173,392,7,264943,1,-722.8759,-815.663,809750,6857750,92.78710000000001,N,974.37465,0.1157254,7.353216e-06,
264943,174,392,7,264944,1,-721.3106,-808.1854,811250,6857750,86.87479999999994,N,969.9858,0.1472083,7.3891584e-06,
264944,175,392,7,264945,1,-712.604,-794.9163,812750,6857750,82.31229999999994,N,959.39175,0.1847879,7.4770176e-06,
264945,176,392,7,264946,1,-693.4119,-772.694,814250,6857750,79.28210000000001,N,939.00045,0.2279957,7.6497408e-06,
264946,177,392,7,264947,1,-660.603,-738.353,815750,6857750,77.75,N,906.7702999999999,0.2754994,7.9326208e-06,
264947,178,392,7,264948,1,-612.3133,-689.7717,817250,6857750,77.45839999999998,N,859.5369000000001,0.3249917,8.3705856e-06,
264948,179,392,7,264949,1,-549.9656,-627.8987,818750,6857750,77.93309999999997,N,797.83265,0.3732709,8.9869312e-06,
264949,180,392,7,264950,1,-479.1693,-557.7657,820250,6857750,78.59640000000002,N,727.6866,0.4165677,9.7547008e-06,
264950,181,392,7,264951,1,-407.3069,-486.4148,821750,6857750,79.10790000000003,N,657.29765,0.451095,1.0603674e-05,
264951,182,392,7,264952,1,-339.8328,-419.3513,823250,6857750,79.51849999999996,N,591.70295,0.4737058,1.1472947e-05,
264952,183,392,7,264953,1,-279.2996,-359.3074,824750,6857750,80.00779999999997,N,532.3947,0.4824794,1.233024e-05,
264953,184,392,7,264954,1,-227.3878,-308.1064,826250,6857750,80.71860000000001,N,481.01,0.4770595,1.3132621e-05,
264954,185,392,7,264955,1,-186.2267,-267.9576,827750,6857750,81.73090000000002,N,441.61995,0.4586499,1.33e-05,
264955,186,392,7,264956,1,-157.3184,-240.4662,829250,6857750,83.14779999999999,N,414.48839999999996,0.4296907,1.33e-05,
264956,187,392,7,264957,1,-140.1838,-225.1369,830750,6857750,84.9531,N,399.45055,0.3933365,1.33e-05,
264957,188,392,7,264958,1,-132.4303,-218.8783,832250,6857750,86.44800000000001,N,393.5802,0.3528999,1.33e-05,
264958,189,392,7,264959,1,-131.0658,-217.9525,833750,6857750,86.88669999999999,N,393.63374999999996,0.3113919,1.33e-05,
264959,190,392,7,264960,1,-133.4405,-220.2471,835250,6857750,86.8066,N,397.5752,0.2712327,1.33e-05,
264960,191,392,7,264961,1,-137.5509,-224.4347,836750,6857750,86.88379999999998,N,404.0795,0.2341383,1.33e-05,
264961,192,392,7,264962,1,-141.8549,-229.3165,838250,6857750,87.4616,N,409.9106,0.2011464,1.33e-05,
264962,193,392,7,264963,1,-144.9595,-233.6831,839750,6857750,88.7236,N,415.3541,0.1727282,1.33e-05,
264963,194,392,7,264964,1,-145.4598,-236.2769,841250,6857750,90.81710000000001,N,418.98875,0.1489368,1.33e-05,
264964,195,392,7,264965,1,-141.9518,-235.7761,842750,6857750,93.82430000000002,N,416.46714999999995,0.129554,1.33e-05,
264965,196,392,7,264966,1,-133.4469,-230.8794,844250,6857750,97.4325,N,411.72455,0.1142181,1.33e-05,
264966,197,392,7,264967,1,-120.0139,-220.7822,845750,6857750,100.76829999999998,N,401.32235000000003,0.1025218,1.33e-05,
264967,198,392,7,264968,1,-103.1144,-205.4863,847250,6857750,102.3719,N,387.04475,0.094082778,1.33e-05,
264968,199,392,7,264969,1,-84.93962,-187.6736,848750,6857750,102.73397999999999,N,370.79091,0.088591096,1.33e-05,
264969,200,392,7,264970,1,-67.2234,-170.5308,850250,6857750,103.3074,N,355.5037,0.085840079,1.33e-05,
264970,201,392,7,264971,1,-49.9747,-153.8035,851750,6857750,103.82880000000002,N,340.42240000000004,0.085747555,1.33e-05,
264971,202,392,7,264972,1,-32.21223,-135.7215,853250,6857750,103.50926999999999,N,324.29096499999997,0.08837266,1.33e-05,
264972,203,392,7,264973,1,-13.16484,-115.025,854750,6857750,101.86016000000001,N,307.07651999999996,0.09393234,1.33e-05,
264973,204,392,7,264974,1,7.264359,-91.39561,856250,6857750,98.659969,N,287.9623255,0.10282,1.33e-05,
264974,205,392,7,264975,1,28.8111,-64.94139,857750,6857750,93.75249,N,265.933545,0.1156272,1.33e-05,
264975,206,392,7,264976,1,51.13815,-35.99072,859250,6857750,87.12887,N,243.771185,0.133167,1.33e-05,
264976,207,392,7,264977,1,74.01567,-4.973801,860750,6857750,78.989471,N,221.1455655,0.1564973,1.33e-05,
264977,208,392,7,264978,1,97.34105,27.58704,862250,6857750,69.75401,N,193.515955,0.1869371,1.33e-05,
264978,209,392,7,264979,1,121.0661,61.04568,863750,6857750,60.02042000000001,N,165.80290999999997,0.2260714,1.33e-05,
264979,210,392,7,264980,1,145.2583,94.56815,865250,6857750,50.69014999999999,N,138.788075,0.2757323,1.33e-05,
264980,211,392,7,264981,1,170.0328,127.2362,866750,6857750,42.79660000000001,N,114.27969999999999,0.3379486,1.33e-05,
264981,212,392,7,264982,1,196.3073,158.0448,868250,6857750,38.26249999999999,N,87.23425,0.41485,1.33e-05,
264982,213,392,7,264983,1,222.9194,187.5965,869750,6857750,35.322900000000004,N,63.90095000000002,0.5085189,1.33e-05,
264983,214,392,7,264984,1,248.9582,213.4738,871250,6857750,35.484399999999994,N,42.14269999999999,0.6207853,1.33e-05,
264984,215,392,7,264985,1,276.6105,236.0211,872750,6857750,40.58940000000001,N,22.96890000000002,0.7529715,1.33e-05,
264985,216,392,7,264986,1,277.9159,261.107,874250,6857750,16.808899999999994,N,10.769849999999963,0.9056074,1.33e-05,
264986,1,393,7,264987,1,-610.33,-661.62,551750,6856250,51.289999999999964,N,797.955,7.244413,8.9859328e-06,
264987,2,393,7,264988,1,-616.2598,-667.6898,553250,6856250,51.42999999999995,N,804.5653,6.442248,8.917376e-06,
264988,3,393,7,264989,1,-623.4497,-675.8397,554750,6856250,52.389999999999986,N,814.3651000000001,5.641486,8.8168704e-06,
264989,4,393,7,264990,1,-631.1395,-684.1395,556250,6856250,53.0,N,823.3197,4.869167,8.726016e-06,
264990,5,393,7,264991,1,-638.7292,-692.1993,557750,6856250,53.4701,N,831.23505,4.147168,8.6468096e-06,
264991,6,393,7,264992,1,-645.3591,-699.4292,559250,6856250,54.070100000000025,N,838.86625,3.490838,8.571264e-06,
264992,7,393,7,264993,1,-650.3992,-705.4791,560750,6856250,55.079900000000066,N,847.4863499999999,2.908765,8.4867328e-06,
264993,8,393,7,264994,1,-653.5594,-710.2693,562250,6856250,56.70990000000006,N,852.95115,2.403489,8.4338176e-06,
264994,9,393,7,264995,1,-654.9,-713.9994,563750,6856250,59.09940000000006,N,853.842,1.972777,8.4251648e-06,
264995,10,393,7,264996,1,-654.6008,-716.8698,565250,6856250,62.269000000000005,N,855.36,1.611105,8.4105216e-06,
264996,11,393,7,264997,1,-652.9918,-719.1899,566750,6856250,66.19809999999995,N,857.4412500000001,1.311052,8.3905536e-06,
264997,12,393,7,264998,1,-650.5128,-721.2401,568250,6856250,70.72730000000001,N,859.67345,1.064427,8.3692544e-06,
264998,13,393,7,264999,1,-647.5737,-723.3102,569750,6856250,75.73649999999998,N,859.1360500000001,0.8630992,8.3742464e-06,
264999,14,393,7,265000,1,-644.5547,-725.67,571250,6856250,81.11529999999993,N,857.85255,0.6995074,8.38656e-06,
265000,15,393,7,265001,1,-641.7853,-728.5098,572750,6856250,86.72450000000003,N,857.85475,0.5669459,8.38656e-06,
265001,16,393,7,265002,1,-639.4554,-731.9292,574250,6856250,92.47379999999998,N,858.8625000000001,0.4596636,8.3769088e-06,
265002,17,393,7,265003,1,-637.6257,-735.8881,575750,6856250,98.26239999999996,N,861.6524000000001,0.3728522,8.3502848e-06,
265003,18,393,7,265004,1,-636.3254,-740.257,577250,6856250,103.9316,N,862.3256999999999,0.302566,8.3439616e-06,
265004,19,393,7,265005,1,-635.5452,-744.906,578750,6856250,109.36079999999993,N,864.213,0.2456107,8.3259904e-06,
265005,20,393,7,265006,1,-635.3245,-749.7253,580250,6856250,114.4008,N,868.2835999999999,0.1994217,8.2873856e-06,
265006,21,393,7,265007,1,-635.6736,-754.6343,581750,6856250,118.96070000000009,N,869.96045,0.1619479,8.2714112e-06,
265007,22,393,7,265008,1,-636.6121,-759.5333,583250,6856250,122.9212,N,873.9242,0.1315483,8.2341376e-06,
265008,23,393,7,265009,1,-638.1103,-764.3326,584750,6856250,126.2222999999999,N,877.84315,0.1069045,8.1975296e-06,
265009,24,393,7,265010,1,-639.948,-768.9816,586250,6856250,129.03359999999998,N,879.5600999999999,0.086951145,8.1815552e-06,
265010,25,393,7,265011,1,-641.7479,-773.4315,587750,6856250,131.68360000000007,N,881.7336,0.070821328,8.1612544e-06,
265011,26,393,7,265012,1,-643.5775,-777.7307,589250,6856250,134.15319999999997,N,885.8747,0.057806326,8.1229824e-06,
265012,27,393,7,265013,1,-645.5166,-781.9208,590750,6856250,136.40419999999995,N,889.3315,0.047324975,8.0910336e-06,
265013,28,393,7,265014,1,-647.5856,-786.0696,592250,6856250,138.48400000000004,N,892.5607000000001,0.038900763,8.0614144e-06,
265014,29,393,7,265015,1,-649.8044,-790.1792,593750,6856250,140.37480000000005,N,896.2903,0.032143984,8.0274688e-06,
265015,30,393,7,265016,1,-652.1637,-794.2781,595250,6856250,142.11440000000005,N,899.486,0.026737321,7.9981824e-06,
265016,31,393,7,265017,1,-654.6823,-798.357,596750,6856250,143.67469999999992,N,902.0682499999999,0.022423838,7.9748864e-06,
265017,32,393,7,265018,1,-657.3604,-802.3967,598250,6856250,145.03629999999998,N,905.95895,0.018996807,7.9399424e-06,
265018,33,393,7,265019,1,-660.1796,-806.3953,599750,6856250,146.21569999999997,N,911.2636500000001,0.016291099,7.892352e-06,
265019,34,393,7,265020,1,-663.1484,-810.3152,601250,6856250,147.16679999999997,N,914.7375,0.014176,7.8614016e-06,
265020,35,393,7,265021,1,-666.2661,-814.1647,602750,6856250,147.8986,N,917.0541000000001,0.012549365,7.8411008e-06,
265021,36,393,7,265022,1,-669.5247,-817.9438,604250,6856250,148.41909999999996,N,920.25265,0.011333015,7.8128128e-06,
265022,37,393,7,265023,1,-672.9326,-821.6627,605750,6856250,148.7301,N,924.17785,0.010469294,7.7782016e-06,
265023,38,393,7,265024,1,-676.4902,-825.3323,607250,6856250,148.84210000000007,N,927.96675,0.01,7.7452544e-06,
265024,39,393,7,265025,1,-680.1987,-828.9809,608750,6856250,148.7822,N,932.6823999999999,0.01,7.70432e-06,
265025,40,393,7,265026,1,-684.0664,-832.6197,610250,6856250,148.55329999999992,N,935.9465499999999,0.01,7.676032e-06,
265026,41,393,7,265027,1,-688.0847,-836.2681,611750,6856250,148.1834,N,938.7449,0.01,7.6520704e-06,
265027,42,393,7,265028,1,-692.2515,-839.9279,613250,6856250,147.67640000000006,N,942.8793000000001,0.010640518,7.6164608e-06,
265028,43,393,7,265029,1,-696.5391,-843.6263,614750,6856250,147.08720000000005,N,946.5348999999999,0.011652427,7.5855104e-06,
265029,44,393,7,265030,1,-700.9266,-847.364,616250,6856250,146.43740000000003,N,949.9777,0.013107861,7.556224e-06,
265030,45,393,7,265031,1,-705.3942,-851.1332,617750,6856250,145.73900000000003,N,954.3941,0.015106073,7.5189504e-06,
265031,46,393,7,265032,1,-709.9125,-854.9512,619250,6856250,145.03869999999995,N,959.9437499999999,0.017777654,7.4723584e-06,
265032,47,393,7,265033,1,-714.48,-858.8091,620750,6856250,144.32909999999993,N,964.52085,0.021288914,7.4344192e-06,
265033,48,393,7,265034,1,-719.0776,-862.7075,622250,6856250,143.62990000000002,N,967.61585,0.025846057,7.4087936e-06,
265034,49,393,7,265035,1,-723.6956,-866.6458,623750,6856250,142.9502,N,977.185,0.031698708,7.3302528e-06,
265035,50,393,7,265036,1,-728.3332,-870.6239,625250,6856250,142.29070000000002,N,975.88575,0.039142469,7.3409024e-06,
265036,51,393,7,265037,1,-732.9809,-874.6326,626750,6856250,141.6517,N,983.52815,0.048520293,7.2790016e-06,
265037,52,393,7,265038,1,-737.6293,-878.671,628250,6856250,141.0417000000001,N,984.79215,0.060222762,7.2686848e-06,
265038,53,393,7,265039,1,-742.2775,-882.728,629750,6856250,140.45049999999992,N,989.9074499999999,0.074687567,7.2277504e-06,
265039,54,393,7,265040,1,-746.9067,-886.7778,631250,6856250,139.87109999999996,N,998.3472499999999,0.092398729,7.1605248e-06,
265040,55,393,7,265041,1,-751.5051,-890.8152,632750,6856250,139.31010000000003,N,999.0556499999999,0.1138861,7.1548672e-06,
265041,56,393,7,265042,1,-756.0536,-894.8044,634250,6856250,138.75080000000003,N,1004.1037,0.1397251,7.1149312e-06,
265042,57,393,7,265043,1,-760.5217,-898.7227,635750,6856250,138.20100000000002,N,1009.9684,0.1705369,7.0690048e-06,
265043,58,393,7,265044,1,-764.863,-902.5233,637250,6856250,137.6602999999999,N,1016.56655,0.2069868,7.0180864e-06,
265044,59,393,7,265045,1,-769.0533,-906.1739,638750,6856250,137.12059999999997,N,1020.6853,0.2497789,6.9861376e-06,
265045,60,393,7,265046,1,-773.0433,-909.6338,640250,6856250,136.5904999999999,N,1021.66685,0.2996445,6.978816e-06,
265046,61,393,7,265047,1,-776.7943,-912.8645,641750,6856250,136.0702,N,1026.2775000000001,0.3573197,6.9435392e-06,
