ILAY,INODE,ICOL,IROW,X,Y,stage_m,cond_m2_per_day,rbot_m
7,231989,107,236,710750,7091750,402.87,5000.0,402.87
7,231990,108,236,712250,7091750,393.32,5000.0,393.32
7,231991,109,236,713750,7091750,387.18,5000.0,387.18
7,231992,117,236,725750,7091750,342.7,5000.0,342.7
7,231994,119,236,728750,7091750,365.55,5000.0,365.55
7,231997,122,236,733250,7091750,334.04,5000.0,334.04
7,231998,123,236,734750,7091750,322.56,5000.0,322.56
7,232000,125,236,737750,7091750,329.12,5000.0,329.12
7,232001,126,236,739250,7091750,350.18,5000.0,350.18
7,232003,128,236,742250,7091750,347.03,5000.0,347.03
7,232004,129,236,743750,7091750,335.36,5000.0,335.36
7,232005,130,236,745250,7091750,327.76,5000.0,327.76
7,232006,131,236,746750,7091750,335.43,5000.0,335.43
7,232009,134,236,751250,7091750,322.02,5000.0,322.02
7,232025,150,236,775250,7091750,299.63,5000.0,299.63
7,232026,151,236,776750,7091750,293.78,5000.0,293.78
7,232030,155,236,782750,7091750,277.77,5000.0,277.77
7,232031,156,236,784250,7091750,273.46,5000.0,273.46
7,232032,157,236,785750,7091750,277.53,5000.0,277.53
7,232033,158,236,787250,7091750,281.35,5000.0,281.35
7,232034,159,236,788750,7091750,292.14,5000.0,292.14
7,232035,160,236,790250,7091750,305.82,5000.0,305.82
7,232119,79,237,668750,7090250,353.18,5000.0,353.18
7,232120,80,237,670250,7090250,341.77,5000.0,341.77
7,232121,81,237,671750,7090250,340.79,5000.0,340.79
7,232122,82,237,673250,7090250,346.73,5000.0,346.73
7,232123,83,237,674750,7090250,342.71,5000.0,342.71
7,232124,84,237,676250,7090250,343.61,5000.0,343.61
7,232142,102,237,703250,7090250,413.63,5000.0,413.63
7,232143,103,237,704750,7090250,401.26,5000.0,401.26
7,232144,104,237,706250,7090250,401.24,5000.0,401.24
7,232145,105,237,707750,7090250,398.32,5000.0,398.32
7,232146,106,237,709250,7090250,395.48,5000.0,395.48
7,232147,107,237,710750,7090250,389.29,5000.0,389.29
7,232148,108,237,712250,7090250,388.83,5000.0,388.83
7,232149,109,237,713750,7090250,399.89,5000.0,399.89
7,232150,110,237,715250,7090250,395.46,5000.0,395.46
