RN,YEAR,PROP_ID,GIS_LAT,GIS_LNG,IN_CMA,IN_AOI,BORE_TYPE,BORE_STATUS,OGIA_P3,FM_GROUP,MainAq,FORMATION,LAYER,REL_T,SD_Prop_Dry,SD_Prop_Av,SD_Prop_Wet,SI_Prop_Dry,SI_Prop_Av,SI_Prop_Wet,SD_Bore_Dry,SD_Bore_Av,SD_Bore_Wet,SI_Bore_Dry,SI_Bore_Av,SI_Bore_Wet,BoreYld,YldAuthPCT,SHARE_ENT_EVEN,SHARE_ENT_YLD,AUTH_REFS,NOM_ENT,NSD_Bore_Wet,NSD_Bore_Av,NSD_Bore_Dry,GMA,Limitation,WU_SOURCE,Metered_Bore,Metered_Prop,Metered_Source,ClimateZone,Climate,SD_Prop,SI_Prop,NSD_Bore,SD_Bore,SI_Bore,SI_TYPE,WU_CLASS,ML_Bore,ML_Aquifer
75540,2024,374913,-27.50809794,152.0802843,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,1.5,1.35,1.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,1.35,0,,S&D,1.35,1.35
197098,2024,374929,-27.48810147,152.1416846,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,1.5,1.35,1.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,1.35,0,,S&D,1.35,1.35
61353,2024,374997,-27.60978414,152.0971977,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.994748238,1.5,1.35,1.2,,,,1.5,1.35,1.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,1.35,0,,S&D,1.35,1.342910121
197440,2024,375002,-27.61386748,152.0766391,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,1.5,1.35,1.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,1.35,0,,S&D,1.35,1.35
106084,2024,375013,-27.61362832,152.0097775,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,1.5,1.35,1.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,1.35,0,,S&D,1.35,1.35
75033,2024,375197,-27.65246723,151.9953889,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,1.5,1.35,1.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,1.35,0,,S&D,1.35,1.35
75981,2024,375294,-27.5843984,152.0346432,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.948541368,1.5,1.35,1.2,,,,1.5,1.35,1.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,1.35,0,,S&D,1.35,1.280530847
61356,2024,375353,-27.60859232,152.0523349,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,1.5,1.35,1.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,1.35,0,,S&D,1.35,1.35
55544,2024,375363,-27.60948469,152.0906186,,,PWS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,0.574804967,0.563584222,0.552363477,,,,0.574804967,0.563584222,0.552363477,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,0.563584222,,,0.563584222,0,,S&D,0.563584222,0.563584222
7057,2024,375367,-27.57783759,152.1023099,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,0.5,0.45,0.4,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,0.45,0,,S&D,0.45,0.45
189192,2024,375367,-27.5775,152.1025,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,0.5,0.45,0.4,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,0.45,0,,S&D,0.45,0.45
106025,2024,375371,-27.57146695,152.0862005,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.987390143,0.59657636,0.582089906,0.567603452,,,,0.59657636,0.582089906,0.567603452,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,0.582089906,,,0.582089906,0,,S&D,0.582089906,0.574749835
61373,2024,375375,-27.56813173,152.0899087,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,1.5,1.35,1.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,1.35,0,,S&D,1.35,1.35
61379,2024,375385,-27.58855523,152.0980007,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.999318933,1.5,1.35,1.2,,,,1.5,1.35,1.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,1.35,0,,S&D,1.35,1.349080559
61383,2024,375392,-27.58289142,152.0865718,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.993165077,1.5,1.35,1.2,,,,1.5,1.35,1.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,1.35,0,,S&D,1.35,1.340772853
61382,2024,375395,-27.5822355,152.0912945,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.994019014,1.5,1.35,1.2,,,,1.5,1.35,1.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,1.35,0,,S&D,1.35,1.341925669
143719,2024,375396,-27.58091906,152.0889998,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,1.5,1.35,1.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,1.35,0,,S&D,1.35,1.35
189160,2024,375397,-27.58097371,152.0857629,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.999442023,1.5,1.35,1.2,,,,1.5,1.35,1.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,1.35,0,,S&D,1.35,1.349246731
61371,2024,375406,-27.56552904,152.0835466,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,0.75,0.675,0.6,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,0.675,0,,S&D,0.675,0.675
61367,2024,375408,-27.57565061,152.0744165,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.994086789,1.5,1.35,1.2,,,,1.5,1.35,1.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,1.35,0,,S&D,1.35,1.342017165
61365,2024,375410,-27.57431872,152.0673858,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.999402002,1.5,1.35,1.2,,,,0.75,0.675,0.6,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,0.675,0,,S&D,0.675,0.674596351
61374,2024,375410,-27.57480507,152.0672376,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,0.75,0.675,0.6,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,0.675,0,,S&D,0.675,0.675
205684,2024,375414,-27.59083329,152.0569535,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.992859671,1.5,1.35,1.2,,,,0.75,0.675,0.6,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,0.675,0,,S&D,0.675,0.670180278
61361,2024,375416,-27.59687563,152.0537496,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.997588171,1.5,1.35,1.2,,,,1.5,1.35,1.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,1.35,0,,S&D,1.35,1.346744031
61375,2024,375442,-27.56073678,152.0595027,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,1.5,1.35,1.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,1.35,0,,S&D,1.35,1.35
143920,2024,375454,-27.5563889,152.0647222,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,0.75,0.675,0.6,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,0.675,0,,S&D,0.675,0.675
106177,2024,375457,-27.5617113,152.0489408,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.998490953,1.5,1.35,1.2,,,,1.5,1.35,1.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,1.35,0,,S&D,1.35,1.347962787
129275,2024,375526,-27.5177428,152.0334413,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,0.75,0.675,0.6,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,0.675,0,,S&D,0.675,0.675
48290,2024,375554,-27.53352871,152.0756886,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,0.701065911,0.670906024,0.640746138,,,,0.701065911,0.670906024,0.640746138,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,0.670906024,,,0.670906024,0,,S&D,0.670906024,0.670906024
173154,2024,375581,-27.52331378,152.0655295,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,1.5,1.35,1.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,1.35,0,,S&D,1.35,1.35
143057,2024,375582,-27.5342899,152.082735,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.903051804,0.703454049,0.672935941,0.642417834,,,,0.703454049,0.672935941,0.642417834,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,0.672935941,,,0.672935941,0,,S&D,0.672935941,0.607696016
209278,2024,375596,-27.533056,152.043056,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,1.5,1.35,1.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,1.35,0,,S&D,1.35,1.35
129811,2024,375606,-27.5287103,152.0311469,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,1.5,1.35,1.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,1.35,0,,S&D,1.35,1.35
56376,2024,375613,-27.50805556,152.0747222,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,0.214285714,0.192857143,0.171428571,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,0.192857143,0,,S&D,0.192857143,0.192857143
56379,2024,375613,-27.50277778,152.0672222,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,0.214285714,0.192857143,0.171428571,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,0.192857143,0,,S&D,0.192857143,0.192857143
56382,2024,375613,-27.50841145,152.0565986,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,0.214285714,0.192857143,0.171428571,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,0.192857143,0,,S&D,0.192857143,0.192857143
71585,2024,375615,-27.4932436,152.0733102,,,PWS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,0.710163664,0.678639114,0.647114565,,,,0.710163664,0.678639114,0.647114565,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,0.678639114,,,0.678639114,0,,S&D,0.678639114,0.678639114
66526,2024,375619,-27.48924465,152.0733034,,,PWS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,0.701471424,0.671250711,0.641029997,,,,0.701471424,0.671250711,0.641029997,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,0.671250711,,,0.671250711,0,,S&D,0.671250711,0.671250711
197149,2024,375622,-27.48735847,152.0723115,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.903051804,0.703558809,0.673024988,0.642491166,,,,0.703558809,0.673024988,0.642491166,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,0.673024988,,,0.673024988,0,,S&D,0.673024988,0.60777643
197385,2024,375626,-27.48423669,152.0725603,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,0.703647465,0.673100346,0.642553226,,,,0.703647465,0.673100346,0.642553226,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,0.673100346,,,0.673100346,0,,S&D,0.673100346,0.673100346
61410,2024,375628,-27.48231948,152.0685691,,,PWS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.903051804,0.739898539,0.703913758,0.667928977,,,,0.739898539,0.703913758,0.667928977,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,0.703913758,,,0.703913758,0,,S&D,0.703913758,0.635670589
154675,2024,375643,-27.46638185,152.0419162,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,1.5,1.35,1.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,1.35,0,,S&D,1.35,1.35
197400,2024,375648,-27.47266311,152.0300784,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,1.5,1.35,1.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,1.35,0,,S&D,1.35,1.35
143183,2024,375650,-27.4741426,152.0240206,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,1.5,1.35,1.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,1.35,0,,S&D,1.35,1.35
75708,2024,375684,-27.47095091,152.0242723,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,1.5,1.35,1.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,1.35,0,,S&D,1.35,1.35
106112,2024,375689,-27.46689906,152.0367888,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,1.5,1.35,1.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,1.35,0,,S&D,1.35,1.35
173600,2024,375698,-27.47694444,152.0711111,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,0.600595229,0.585505945,0.57041666,,,,0.600595229,0.585505945,0.57041666,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,0.585505945,,,0.585505945,0,,S&D,0.585505945,0.585505945
173255,2024,375703,-27.48083048,152.0714304,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,0.902422409,0.842059048,0.781695686,,,,0.902422409,0.842059048,0.781695686,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,0.842059048,,,0.842059048,0,,S&D,0.842059048,0.842059048
129614,2024,375706,-27.483535,152.0745705,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,0.902502848,0.842127421,0.781751993,,,,0.902502848,0.842127421,0.781751993,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,0.842127421,,,0.842127421,0,,S&D,0.842127421,0.842127421
75415,2024,375708,-27.48534059,152.0751462,,,PWS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,0.902496328,0.842121879,0.78174743,,,,0.902496328,0.842121879,0.78174743,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,0.842121879,,,0.842121879,0,,S&D,0.842121879,0.842121879
64904,2024,375714,-27.50065743,152.0796948,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,1.5,1.35,1.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,1.35,0,,S&D,1.35,1.35
75566,2024,375721,-27.5162846,152.0695694,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,0.6873682,0.65926297,0.63115774,,,,0.6873682,0.65926297,0.63115774,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,0.65926297,,,0.65926297,0,,S&D,0.65926297,0.65926297
106584,2024,375735,-27.4809643,152.0839877,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,1.5,1.35,1.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,1.35,0,,S&D,1.35,1.35
173701,2024,375736,-27.485,152.0816667,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,0.907517024,0.84638947,0.785261917,,,,0.907517024,0.84638947,0.785261917,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,0.84638947,,,0.84638947,0,,S&D,0.84638947,0.84638947
173047,2024,375746,-27.47944444,152.0922222,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,1.5,1.35,1.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,1.35,0,,S&D,1.35,1.35
143342,2024,375747,-27.485,152.0930556,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,0.75,0.675,0.6,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,0.675,0,,S&D,0.675,0.675
154315,2024,375747,-27.48222222,152.0905556,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,0.75,0.675,0.6,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,0.675,0,,S&D,0.675,0.675
75946,2024,375751,-27.49456975,152.0593131,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,0.704395443,0.673736126,0.64307681,,,,0.704395443,0.673736126,0.64307681,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,0.673736126,,,0.673736126,0,,S&D,0.673736126,0.673736126
75947,2024,375756,-27.4950829,152.0631101,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,0.703604484,0.673063811,0.642523138,,,,0.703604484,0.673063811,0.642523138,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,0.673063811,,,0.673063811,0,,S&D,0.673063811,0.673063811
173452,2024,375757,-27.49637233,152.064121,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,0.707641232,0.676495047,0.645348862,,,,0.707641232,0.676495047,0.645348862,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,0.676495047,,,0.676495047,0,,S&D,0.676495047,0.676495047
75395,2024,375758,-27.49599199,152.0645719,,,PWS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,0.707800048,0.676630041,0.645460034,,,,0.707800048,0.676630041,0.645460034,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,0.676630041,,,0.676630041,0,,S&D,0.676630041,0.676630041
75474,2024,375774,-27.49326005,152.0639826,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,0.70794574,0.676753879,0.645562018,,,,0.70794574,0.676753879,0.645562018,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,0.676753879,,,0.676753879,0,,S&D,0.676753879,0.676753879
75381,2024,375776,-27.49237036,152.0625553,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,0.704844446,0.674117779,0.643391112,,,,0.704844446,0.674117779,0.643391112,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,0.674117779,,,0.674117779,0,,S&D,0.674117779,0.674117779
173670,2024,375777,-27.49142728,152.062509,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,0.704363905,0.67370932,0.643054734,,,,0.704363905,0.67370932,0.643054734,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,0.67370932,,,0.67370932,0,,S&D,0.67370932,0.67370932
173164,2024,375785,-27.4936096,152.0572213,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,0.703875588,0.67329425,0.642712911,,,,0.703875588,0.67329425,0.642712911,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,0.67329425,,,0.67329425,0,,S&D,0.67329425,0.67329425
173193,2024,375786,-27.495,152.0572222,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,0.704886981,0.674153934,0.643420886,,,,0.704886981,0.674153934,0.643420886,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,0.674153934,,,0.674153934,0,,S&D,0.674153934,0.674153934
154144,2024,375794,-27.4894444,152.0569444,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,1.5,1.35,1.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,1.35,0,,S&D,1.35,1.35
143235,2024,375801,-27.4902475,152.0635976,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,0.70361712,0.673074552,0.642531984,,,,0.70361712,0.673074552,0.642531984,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,0.673074552,,,0.673074552,0,,S&D,0.673074552,0.673074552
106010,2024,375802,-27.4904916,152.0643612,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,0.706789714,0.675771257,0.6447528,,,,0.706789714,0.675771257,0.6447528,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,0.675771257,,,0.675771257,0,,S&D,0.675771257,0.675771257
106496,2024,375806,-27.49049171,152.0675395,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,0.705023562,0.674270027,0.643516493,,,,0.705023562,0.674270027,0.643516493,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,0.674270027,,,0.674270027,0,,S&D,0.674270027,0.674270027
207250,2024,375808,-27.4894462,152.0686195,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,0.695363293,0.666058799,0.636754305,,,,0.695363293,0.666058799,0.636754305,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,0.666058799,,,0.666058799,0,,S&D,0.666058799,0.666058799
106630,2024,375816,-27.48740803,152.0623936,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,0.754537032,0.716356477,0.678175922,,,,0.754537032,0.716356477,0.678175922,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,0.716356477,,,0.716356477,0,,S&D,0.716356477,0.716356477
83174,2024,375842,-27.48591722,152.0685691,,,PWS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,0.724764766,0.691050051,0.657335336,,,,0.724764766,0.691050051,0.657335336,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,0.691050051,,,0.691050051,0,,S&D,0.691050051,0.691050051
56068,2024,375843,-27.48662464,152.0693574,,,PWS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,0.71793396,0.685243866,0.652553772,,,,0.71793396,0.685243866,0.652553772,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,0.685243866,,,0.685243866,0,,S&D,0.685243866,0.685243866
129555,2024,375845,-27.4874738,152.0706341,,,PWS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,0.702445957,0.672079064,0.64171217,,,,0.702445957,0.672079064,0.64171217,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,0.672079064,,,0.672079064,0,,S&D,0.672079064,0.672079064
106713,2024,375846,-27.48840169,152.0709013,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,0.713574678,0.681538476,0.649502275,,,,0.713574678,0.681538476,0.649502275,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,0.681538476,,,0.681538476,0,,S&D,0.681538476,0.681538476
106133,2024,375847,-27.48916225,152.0705337,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.903051804,0.692962889,0.664018456,0.635074022,,,,0.692962889,0.664018456,0.635074022,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,0.664018456,,,0.664018456,0,,S&D,0.664018456,0.599643064
75473,2024,375848,-27.48992637,152.0703928,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,0.702614124,0.672222005,0.641829886,,,,0.702614124,0.672222005,0.641829886,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,0.672222005,,,0.672222005,0,,S&D,0.672222005,0.672222005
173628,2024,375852,-27.4825,152.0580556,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,0.700940469,0.670799399,0.640658329,,,,0.700940469,0.670799399,0.640658329,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,0.670799399,,,0.670799399,0,,S&D,0.670799399,0.670799399
189888,2024,375856,-27.47972417,152.0619502,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,0.702032483,0.671727611,0.641422738,,,,0.702032483,0.671727611,0.641422738,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,0.671727611,,,0.671727611,0,,S&D,0.671727611,0.671727611
143349,2024,375862,-27.4777682,152.0669828,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,0.82741731,0.778304714,0.729192117,,,,0.82741731,0.778304714,0.729192117,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,0.778304714,,,0.778304714,0,,S&D,0.778304714,0.778304714
143603,2024,375897,-27.4902809,152.0244275,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,1.5,1.35,1.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,1.35,0,,S&D,1.35,1.35
173346,2024,375902,-27.47647026,152.0267445,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,1.5,1.35,1.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,1.35,0,,S&D,1.35,1.35
173341,2024,375921,-27.50250817,151.9759039,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.998462652,1.5,1.35,1.2,,,,0.75,0.675,0.6,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,0.675,0,,S&D,0.675,0.67396229
