INODE,X,Y,RCH_SS_m_per_day
788223,818750,7126250,6.0772086e-06
788224,820250,7126250,6.0855286e-06
788225,823250,7126250,5.2492628e-06
848365,824750,7126250,4.5242232e-06
788324,698750,7124750,3.3690592e-06
788325,700250,7124750,3.3796134e-06
788329,706250,7124750,6.2815043e-06
788331,709250,7124750,5.8316946e-06
788332,710750,7124750,6.3535808e-06
788334,713750,7124750,5.8008723e-06
788335,715250,7124750,6.2120216e-06
788336,716750,7124750,6.4677665e-06
788337,718250,7124750,5.0172557e-06
788338,719750,7124750,3.9923571e-06
788402,815750,7124750,4.8841239e-06
788403,817250,7124750,6.0369675e-06
788404,818750,7124750,6.1542642e-06
788405,820250,7124750,6.1514766e-06
788406,821750,7124750,6.0444827e-06
788407,823250,7124750,3.9433648e-06
848548,826250,7124750,5.0425747e-06
848549,827750,7124750,5.7546536e-06
788512,707750,7123250,5.5303412e-06
788513,709250,7123250,5.5807345e-06
788514,710750,7123250,5.5756118e-06
788515,712250,7123250,5.6159174e-06
788516,713750,7123250,5.6989074e-06
788517,715250,7123250,5.7446809e-06
788518,716750,7123250,5.4756947e-06
788519,718250,7123250,3.8932303e-06
788584,815750,7123250,3.9988163e-06
788585,817250,7123250,4.9709938e-06
788586,818750,7123250,5.9791091e-06
788587,820250,7123250,6.2246449e-06
788588,821750,7123250,6.122752e-06
788589,823250,7123250,4.7931235e-06
848732,826250,7123250,5.7540069e-06
848733,827750,7123250,6.4033129e-06
848734,829250,7123250,6.7405322e-06
848735,830750,7123250,6.6872435e-06
848736,832250,7123250,6.7912774e-06
848737,833750,7123250,7.1632057e-06
788695,709250,7121750,3.8485132e-06
788696,710750,7121750,3.8802909e-06
788697,712250,7121750,3.9015431e-06
788698,713750,7121750,3.9165375e-06
788699,715250,7121750,3.9906472e-06
788768,818750,7121750,5.7636844e-06
788769,820250,7121750,6.280362e-06
788770,821750,7121750,6.2788749e-06
788771,826250,7121750,6.2173453e-06
788772,827750,7121750,6.5184472e-06
788773,829250,7121750,6.8494087e-06
788774,830750,7121750,6.7531341e-06
788775,832250,7121750,6.8627578e-06
848924,833750,7121750,7.288334e-06
788880,707750,7120250,3.3587205e-06
788881,709250,7120250,3.3464346e-06
788882,710750,7120250,3.3455294e-06
788883,712250,7120250,3.3031613e-06
788884,713750,7120250,3.2295618e-06
788954,818750,7120250,4.3868808e-06
788955,820250,7120250,5.4267025e-06
788956,821750,7120250,6.3542134e-06
788957,823250,7120250,6.2989561e-06
788958,824750,7120250,6.2536569e-06
788959,826250,7120250,6.2248105e-06
788960,827750,7120250,6.5166728e-06
788961,829250,7120250,6.8689224e-06
788962,830750,7120250,6.8026798e-06
788963,832250,7120250,6.9582061e-06
788964,833750,7120250,7.4253453e-06
788965,835250,7120250,7.5373541e-06
788966,836750,7120250,7.3891347e-06
789071,707750,7118750,3.4370189e-06
789074,712250,7118750,3.3344722e-06
789075,713750,7118750,3.2056082e-06
789076,715250,7118750,3.2374649e-06
789146,820250,7118750,4.7562444e-06
789147,821750,7118750,6.4044484e-06
789148,823250,7118750,6.3768807e-06
789149,824750,7118750,6.3110479e-06
789150,826250,7118750,6.2056488e-06
789151,827750,7118750,6.5089562e-06
789152,829250,7118750,6.8782047e-06
789153,830750,7118750,6.85137e-06
789154,832250,7118750,7.0603573e-06
789155,833750,7118750,7.5667394e-06
789156,835250,7118750,7.6795386e-06
789157,836750,7118750,7.6331971e-06
789158,838250,7118750,7.1655768e-06
789338,820250,7117250,4.743822e-06
789339,821750,7117250,6.3146617e-06
789340,823250,7117250,6.4361111e-06
789341,824750,7117250,6.4500637e-06
789342,826250,7117250,6.3525463e-06
789343,827750,7117250,6.619442e-06
789344,829250,7117250,6.9258176e-06
789345,830750,7117250,6.9190496e-06
789346,832250,7117250,7.0417564e-06
789347,833750,7117250,7.3221736e-06
789348,835250,7117250,7.3792198e-06
789349,836750,7117250,7.3634137e-06
789350,838250,7117250,7.2421367e-06
789529,818750,7115750,3.7781249e-06
789530,820250,7115750,5.0337876e-06
789531,821750,7115750,6.2714744e-06
789532,823250,7115750,6.4796e-06
789533,824750,7115750,6.5489103e-06
789534,826250,7115750,6.4761871e-06
789535,827750,7115750,6.710055e-06
789536,829250,7115750,6.9612665e-06
789537,830750,7115750,6.9730709e-06
789538,832250,7115750,7.0089582e-06
789539,833750,7115750,7.069295e-06
789540,835250,7115750,7.0627425e-06
789541,836750,7115750,7.0499327e-06
789542,838250,7115750,7.0805895e-06
789543,839750,7115750,7.0853816e-06
789544,841250,7115750,7.0031315e-06
789545,842750,7115750,6.8334371e-06
789546,844250,7115750,6.3122043e-06
789725,818750,7114250,5.3811877e-06
789726,820250,7114250,5.9295207e-06
789727,821750,7114250,6.3208977e-06
789728,823250,7114250,6.4623709e-06
789729,824750,7114250,6.5276722e-06
789730,826250,7114250,6.5201643e-06
789731,827750,7114250,6.7307037e-06
789732,829250,7114250,6.9344824e-06
789733,830750,7114250,6.9431399e-06
789734,832250,7114250,6.9819584e-06
789735,833750,7114250,7.0484957e-06
789736,835250,7114250,7.0325814e-06
789737,836750,7114250,7.0108408e-06
789738,838250,7114250,7.0287665e-06
789739,842750,7114250,6.9344246e-06
789740,844250,7114250,6.6515145e-06
789920,820250,7112750,6.0299767e-06
789921,821750,7112750,6.3881821e-06
789922,823250,7112750,6.4852111e-06
789923,824750,7112750,6.5312574e-06
789924,826250,7112750,6.5382769e-06
789925,827750,7112750,6.7491537e-06
789926,829250,7112750,6.9345037e-06
789927,830750,7112750,6.9360844e-06
789928,832250,7112750,6.9802918e-06
789929,833750,7112750,7.058547e-06
789930,835250,7112750,7.0420006e-06
789931,836750,7112750,7.0142896e-06
789932,838250,7112750,7.0062929e-06
789933,841250,7112750,6.924517e-06
789934,842750,7112750,6.9019502e-06
789935,844250,7112750,6.8810427e-06
790116,821750,7111250,6.4799951e-06
790117,823250,7111250,6.5652839e-06
790118,824750,7111250,6.5658155e-06
790119,826250,7111250,6.5066502e-06
790120,827750,7111250,6.7692349e-06
790121,829250,7111250,6.9901275e-06
790122,830750,7111250,6.9824687e-06
790123,832250,7111250,7.0461392e-06
790124,833750,7111250,7.1620848e-06
790125,835250,7111250,7.192275e-06
790126,836750,7111250,7.191341e-06
790127,838250,7111250,7.1267582e-06
790128,839750,7111250,7.0587985e-06
790129,841250,7111250,6.9873468e-06
790130,842750,7111250,6.9336988e-06
790131,844250,7111250,6.8804752e-06
790312,821750,7109750,5.6642489e-06
790313,823250,7109750,6.3710827e-06
790314,824750,7109750,6.5988079e-06
790315,826250,7109750,6.5319114e-06
790316,827750,7109750,6.7801343e-06
790317,829250,7109750,6.9899693e-06
790318,830750,7109750,7.0152737e-06
790319,832250,7109750,6.8214026e-06
790320,833750,7109750,6.5258978e-06
790321,835250,7109750,6.5861414e-06
790322,836750,7109750,6.6421671e-06
790323,838250,7109750,6.6024286e-06
790324,839750,7109750,6.7691344e-06
790325,841250,7109750,7.0338174e-06
790326,842750,7109750,6.9608932e-06
790327,844250,7109750,6.8706036e-06
790328,845750,7109750,6.7978517e-06
790509,821750,7108250,4.2875818e-06
790510,823250,7108250,6.0157872e-06
790511,824750,7108250,6.6342136e-06
790512,826250,7108250,6.612207e-06
790513,827750,7108250,6.7760388e-06
790514,829250,7108250,6.931788e-06
790515,830750,7108250,7.0348447e-06
790516,832250,7108250,6.1612332e-06
790517,833750,7108250,4.737054e-06
790518,835250,7108250,4.7101694e-06
790519,836750,7108250,4.740632e-06
790520,838250,7108250,4.7299127e-06
790521,839750,7108250,5.6371555e-06
790522,841250,7108250,7.0778378e-06
790523,842750,7108250,6.975722e-06
790524,844250,7108250,6.8334875e-06
790525,845750,7108250,6.8173795e-06
790526,847250,7108250,6.161255e-06
790710,824750,7106750,5.4822685e-06
790711,826250,7106750,5.5193991e-06
790712,827750,7106750,6.3482139e-06
790713,829250,7106750,6.9237412e-06
790714,830750,7106750,7.0125293e-06
790715,832250,7106750,6.2364638e-06
790716,833750,7106750,4.9329942e-06
790717,835250,7106750,4.2453289e-06
790718,836750,7106750,3.7952459e-06
790719,838250,7106750,3.7360946e-06
790720,839750,7106750,5.0491344e-06
790721,841250,7106750,7.1406389e-06
790722,842750,7106750,6.5907466e-06
790723,844250,7106750,6.1912074e-06
790724,845750,7106750,6.2436411e-06
790909,824750,7105250,3.8281228e-06
790910,826250,7105250,3.8841631e-06
790911,827750,7105250,5.7390125e-06
790912,829250,7105250,6.9408693e-06
790913,830750,7105250,6.9577818e-06
790914,832250,7105250,6.9301568e-06
790915,833750,7105250,6.8247723e-06
790916,835250,7105250,5.0120757e-06
790917,836750,7105250,3.8056348e-06
790918,838250,7105250,3.7167104e-06
790919,839750,7105250,5.0737272e-06
790920,841250,7105250,7.1621785e-06
790921,842750,7105250,5.5633618e-06
790922,844250,7105250,4.5066922e-06
791112,830750,7103750,6.6941625e-06
791113,832250,7103750,7.1469326e-06
791114,833750,7103750,7.3994088e-06
791115,835250,7103750,6.0221955e-06
791116,836750,7103750,5.0542135e-06
791314,832250,7102250,7.1722011e-06
791315,833750,7102250,7.4739855e-06
791316,835250,7102250,7.2158405e-06
791317,836750,7102250,6.9683579e-06
791318,838250,7102250,6.812817e-06
791517,833750,7100750,7.4340387e-06
791518,835250,7100750,7.3808724e-06
791519,836750,7100750,7.3249039e-06
791520,838250,7100750,7.2632592e-06
791722,833750,7099250,7.3613301e-06
791723,835250,7099250,7.3247602e-06
791724,836750,7099250,7.2984644e-06
791725,838250,7099250,7.293866e-06
791734,851750,7099250,4.972158e-06
791735,853250,7099250,6.9882808e-06
791929,836750,7097750,6.011433e-06
791930,838250,7097750,7.1036879e-06
791931,839750,7097750,5.6718432e-06
791938,850250,7097750,5.6220174e-06
791939,851750,7097750,6.3027064e-06
791940,853250,7097750,7.8882531e-06
791941,854750,7097750,6.3909197e-06
792136,838250,7096250,6.8402769e-06
792137,839750,7096250,5.5970868e-06
792143,848750,7096250,7.7320583e-06
792144,850250,7096250,7.7099294e-06
792145,851750,7096250,7.8388939e-06
792146,853250,7096250,8.1816743e-06
792147,854750,7096250,6.3405118e-06
792351,848750,7094750,8.2969163e-06
792352,850250,7094750,8.323068e-06
792353,851750,7094750,8.3685472e-06
792354,853250,7094750,8.4364428e-06
792355,854750,7094750,7.3572346e-06
792356,856250,7094750,6.4795063e-06
792357,857750,7094750,7.9736783e-06
792358,859250,7094750,7.4874924e-06
792557,847250,7093250,6.4492947e-06
792558,848750,7093250,8.6621121e-06
792559,850250,7093250,8.6993286e-06
792560,851750,7093250,8.7065137e-06
792561,853250,7093250,8.6873306e-06
792562,854750,7093250,8.7357557e-06
792563,856250,7093250,8.7552971e-06
792564,857750,7093250,8.9131445e-06
792565,859250,7093250,7.6382985e-06
792566,860750,7093250,5.0563835e-06
792765,847250,7091750,6.5326872e-06
792766,848750,7091750,8.6705904e-06
792767,850250,7091750,8.6682912e-06
792768,851750,7091750,8.6924319e-06
792769,853250,7091750,8.7336002e-06
792770,854750,7091750,8.7987646e-06
792771,856250,7091750,8.8777242e-06
792772,857750,7091750,8.9775194e-06
792773,859250,7091750,8.2390798e-06
792774,860750,7091750,6.7801843e-06
792775,862250,7091750,5.6337717e-06
792776,863750,7091750,5.074151e-06
792778,869750,7091750,7.3486849e-06
792976,847250,7090250,6.3416328e-06
792977,848750,7090250,8.2303859e-06
792978,850250,7090250,8.2598435e-06
792979,851750,7090250,8.3602854e-06
792980,853250,7090250,8.5114498e-06
792981,854750,7090250,8.5689271e-06
792982,856250,7090250,8.6581613e-06
792983,857750,7090250,8.863427e-06
792984,859250,7090250,8.9879368e-06
792985,860750,7090250,8.9342675e-06
792986,862250,7090250,6.6297307e-06
792987,863750,7090250,5.4398502e-06
792988,865250,7090250,7.8947187e-06
792989,866750,7090250,9.0904623e-06
792990,868250,7090250,9.4917968e-06
792991,872750,7090250,6.4058636e-06
793189,847250,7088750,5.1302272e-06
793190,848750,7088750,5.9267618e-06
793191,850250,7088750,5.9696972e-06
793192,851750,7088750,6.0669058e-06
793193,853250,7088750,6.1991395e-06
793194,854750,7088750,6.2561639e-06
793195,856250,7088750,6.3546659e-06
793197,859250,7088750,7.5455446e-06
793198,860750,7088750,8.9380756e-06
793199,862250,7088750,7.791763e-06
793200,863750,7088750,7.184372e-06
793201,865250,7088750,8.5271131e-06
793202,866750,7088750,9.2033333e-06
793203,868250,7088750,9.4233274e-06
793204,871250,7088750,8.964802e-06
793205,872750,7088750,7.3865481e-06
793206,874250,7088750,6.0610646e-06
793413,860750,7087250,8.9571149e-06
793414,862250,7087250,8.7841081e-06
793415,863750,7087250,8.7001908e-06
793416,865250,7087250,8.8323168e-06
793417,866750,7087250,9.0742242e-06
793418,868250,7087250,9.3140488e-06
793419,869750,7087250,9.307726e-06
793420,871250,7087250,9.2757546e-06
793421,872750,7087250,9.1471484e-06
793422,874250,7087250,7.4434506e-06
793423,875750,7087250,4.9489367e-06
793631,862250,7085750,7.3968222e-06
793632,863750,7085750,6.4203264e-06
793633,865250,7085750,6.5225927e-06
793634,866750,7085750,7.6687611e-06
793635,868250,7085750,9.2628934e-06
793636,869750,7085750,9.2954406e-06
793637,871250,7085750,9.3100971e-06
793638,872750,7085750,9.2956561e-06
793639,874250,7085750,8.3587047e-06
793640,875750,7085750,6.8897143e-06
793848,862250,7084250,6.0570987e-06
793849,863750,7084250,4.6325677e-06
793850,865250,7084250,4.6423174e-06
793851,866750,7084250,6.389037e-06
793852,868250,7084250,8.884047e-06
793853,869750,7084250,9.0257281e-06
793854,871250,7084250,9.1616621e-06
793855,872750,7084250,9.2263954e-06
793856,874250,7084250,9.2709406e-06
793857,875750,7084250,9.2202172e-06
793858,877250,7084250,6.4433029e-06
794068,865250,7082750,4.5964789e-06
794069,866750,7082750,5.3445601e-06
794070,868250,7082750,6.3902012e-06
794071,869750,7082750,6.4934088e-06
794072,871250,7082750,7.1815698e-06
794073,872750,7082750,8.7136987e-06
794074,874250,7082750,9.1658285e-06
794075,875750,7082750,9.0652438e-06
794076,877250,7082750,6.3233265e-06
794285,863750,7081250,4.8014431e-06
794286,865250,7081250,5.2168384e-06
794287,866750,7081250,5.2768019e-06
794288,868250,7081250,5.2354394e-06
794289,869750,7081250,5.179435e-06
794290,871250,7081250,6.1089004e-06
794291,872750,7081250,8.4493749e-06
794292,874250,7081250,9.0793255e-06
794293,875750,7081250,8.8946799e-06
794294,877250,7081250,6.1732098e-06
794505,865250,7079750,7.1806571e-06
794506,866750,7079750,7.5160874e-06
794507,868250,7079750,7.4688123e-06
794508,869750,7079750,7.4323862e-06
794509,871250,7079750,7.8365956e-06
794510,872750,7079750,8.8370589e-06
794511,874250,7079750,9.0825588e-06
794512,875750,7079750,8.7887784e-06
794513,877250,7079750,6.0830712e-06
794516,886250,7079750,5.814753e-06
794726,865250,7078250,7.2570087e-06
794727,866750,7078250,8.1553781e-06
794728,868250,7078250,8.6800019e-06
794729,869750,7078250,8.7178651e-06
794732,874250,7078250,9.0385165e-06
794733,875750,7078250,8.6487489e-06
794734,877250,7078250,5.976724e-06
794739,884750,7078250,8.1602639e-06
794951,868250,7076750,8.5561387e-06
794952,869750,7076750,8.5816446e-06
794953,871250,7076750,8.6912823e-06
794955,874250,7076750,8.8961169e-06
794956,875750,7076750,8.4258809e-06
794957,877250,7076750,5.8246392e-06
794961,883250,7076750,7.9598121e-06
794962,884750,7076750,9.0387321e-06
794963,886250,7076750,8.9853502e-06
794964,887750,7076750,7.7240111e-06
794965,889250,7076750,7.4765717e-06
795181,871250,7075250,7.8778348e-06
795183,874250,7075250,8.8282222e-06
795184,875750,7075250,8.3910354e-06
795185,877250,7075250,6.3827147e-06
795186,878750,7075250,6.4897231e-06
795188,881750,7075250,9.175169e-06
795189,883250,7075250,9.5445321e-06
795190,884750,7075250,9.6362801e-06
795191,886250,7075250,9.5785153e-06
795192,887750,7075250,9.3933668e-06
795193,889250,7075250,9.2021119e-06
795194,890750,7075250,9.1124466e-06
795413,872750,7073750,8.6978926e-06
795414,874250,7073750,8.8443876e-06
795415,875750,7073750,8.6497548e-06
795416,877250,7073750,8.0141999e-06
795417,878750,7073750,8.0386999e-06
795420,883250,7073750,9.563787e-06
795421,884750,7073750,9.6505782e-06
795422,886250,7073750,9.5809582e-06
795423,887750,7073750,9.3935105e-06
795424,889250,7073750,7.862388e-06
795425,890750,7073750,6.9970101e-06
795427,893750,7073750,8.1948938e-06
795428,895250,7073750,6.6847001e-06
795648,872750,7072250,7.1893292e-06
795649,874250,7072250,8.023253e-06
795650,875750,7072250,8.5460088e-06
795651,877250,7072250,8.5780521e-06
795652,878750,7072250,8.5825068e-06
795655,883250,7072250,9.3339504e-06
795656,884750,7072250,9.4162142e-06
795657,886250,7072250,9.0812655e-06
795658,887750,7072250,8.5233769e-06
795659,889250,7072250,6.9215785e-06
795660,890750,7072250,6.1106389e-06
795662,893750,7072250,8.7889939e-06
795663,895250,7072250,8.6132568e-06
795884,874250,7070750,6.746036e-06
795885,875750,7070750,8.1540138e-06
795886,877250,7070750,8.2618553e-06
795887,878750,7070750,8.2914557e-06
795888,880250,7070750,8.27644e-06
795891,884750,7070750,8.8251327e-06
795892,886250,7070750,7.7201321e-06
795893,887750,7070750,6.0012021e-06
795894,889250,7070750,7.0979331e-06
795895,890750,7070750,7.9756182e-06
795896,892250,7070750,8.5006013e-06
795897,893750,7070750,7.7108634e-06
795898,895250,7070750,6.1912938e-06
796119,875750,7069250,6.8070908e-06
796120,877250,7069250,7.8447138e-06
796121,878750,7069250,7.6351371e-06
796122,880250,7069250,6.8565359e-06
796125,884750,7069250,8.2906654e-06
796126,886250,7069250,7.4936715e-06
796127,887750,7069250,5.827786e-06
796128,889250,7069250,7.7203476e-06
796129,890750,7069250,8.9608502e-06
796130,892250,7069250,8.6902046e-06
796131,893750,7069250,6.9765124e-06
796132,895250,7069250,4.5350357e-06
796350,877250,7067750,7.4470431e-06
796351,878750,7067750,6.7482702e-06
796357,887750,7067750,8.1242688e-06
796358,889250,7067750,8.6307155e-06
796359,890750,7067750,8.9213354e-06
796360,892250,7067750,8.7016278e-06
796361,893750,7067750,6.9121306e-06
796362,919250,7067750,4.158107e-06
796586,886250,7066250,7.5436765e-06
796587,887750,7066250,8.4280364e-06
796588,889250,7066250,7.743266e-06
796589,890750,7066250,7.6212709e-06
796590,892250,7066250,8.2296683e-06
796591,893750,7066250,6.6251755e-06
796592,916250,7066250,4.1844532e-06
796593,917750,7066250,4.2350762e-06
796594,919250,7066250,4.2607544e-06
796595,920750,7066250,4.2972451e-06
796596,925250,7066250,4.4176459e-06
796821,887750,7064750,7.6259407e-06
796822,889250,7064750,5.7353122e-06
796823,890750,7064750,5.5100518e-06
796824,892250,7064750,7.4392833e-06
796825,893750,7064750,6.1467563e-06
796828,907250,7064750,3.9911861e-06
796829,908750,7064750,4.020183e-06
796830,910250,7064750,4.0293148e-06
796832,916250,7064750,4.1924068e-06
796833,917750,7064750,4.2891843e-06
796834,919250,7064750,4.3044729e-06
796835,920750,7064750,4.3508931e-06
796836,922250,7064750,4.435241e-06
796837,925250,7064750,4.4176459e-06
797068,907250,7063250,4.0268292e-06
797069,908750,7063250,4.0868499e-06
797070,910250,7063250,4.1142162e-06
797071,911750,7063250,4.0370242e-06
797072,917750,7063250,4.3328882e-06
797073,919250,7063250,4.3438308e-06
797074,920750,7063250,4.4028384e-06
